route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
214,WEEKDAY,trip_214_38,Pride World City Lohegaon,1,shape_214
214,WEEKDAY,trip_214_39,Pride World City Lohegaon,1,shape_214
214,WEEKDAY,trip_214_40,Pride World City Lohegaon,1,shape_214
214,WEEKDAY,trip_214_41,Pride World City Lohegaon,1,shape_214
214,WEEKDAY,trip_214_42,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_1,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_43,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_2,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_44,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_3,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_45,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_4,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_46,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_5,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_47,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_6,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_48,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_7,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_49,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_8,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_50,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_9,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_51,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_10,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_52,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_11,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_53,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_12,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_54,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_13,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_55,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_14,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_56,Pride World City Lohegaon,1,shape_214
214,WEEKDAY,trip_214_57,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_15,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_58,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_16,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_59,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_17,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_60,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_18,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
214,WEEKDAY,trip_214_61,Pride World City Lohegaon,1,shape_214
213,WEEKDAY,trip_213_19,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_20,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_21,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_22,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_23,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_24,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_25,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_26,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_27,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_28,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_29,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_30,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_31,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_32,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_33,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_34,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_35,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_36,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_37,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_38,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_39,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_40,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_41,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_42,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_43,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_44,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_45,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_46,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_47,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_48,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_49,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_50,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_51,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_52,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_53,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_54,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_55,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_56,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_57,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_58,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_59,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_60,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_61,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_62,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_63,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
213,WEEKDAY,trip_213_64,Ma Na Pa Dengle Pul Nadikathi,0,shape_213
225,WEEKDAY,trip_225_0,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_1,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_2,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_3,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_4,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_5,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_6,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_7,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_8,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_9,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_10,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_11,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_12,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_13,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_14,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_15,Shaniwarwada Stand,0,shape_225
225,WEEKDAY,trip_225_16,Shaniwarwada Stand,0,shape_225
226,WEEKDAY,trip_226_0,Manjari Budruk,1,shape_226
224,WEEKDAY,trip_224_0,Dsk Vishwa,1,shape_224
226,WEEKDAY,trip_226_1,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_2,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_3,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_4,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_5,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_6,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_7,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_8,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_9,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_10,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_11,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_12,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_13,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_14,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_15,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_16,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_17,Manjari Budruk,1,shape_226
226,WEEKDAY,trip_226_18,Manjari Budruk,1,shape_226
224,WEEKDAY,trip_224_1,Dsk Vishwa,1,shape_224
226,WEEKDAY,trip_226_19,Manjari Budruk,1,shape_226
224,WEEKDAY,trip_224_2,Dsk Vishwa,1,shape_224
226,WEEKDAY,trip_226_20,Manjari Budruk,1,shape_226
224,WEEKDAY,trip_224_3,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_4,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_5,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_6,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_7,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_8,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_9,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_10,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_11,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_12,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_13,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_14,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_15,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_16,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_17,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_18,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_19,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_20,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_21,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_22,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_23,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_24,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_25,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_26,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_27,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_28,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_29,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_30,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_31,Dsk Vishwa,1,shape_224
223,WEEKDAY,trip_223_0,Bhekrai Nagar,0,shape_223
224,WEEKDAY,trip_224_32,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_33,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_34,Dsk Vishwa,1,shape_224
224,WEEKDAY,trip_224_35,Dsk Vishwa,1,shape_224
223,WEEKDAY,trip_223_1,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_2,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_3,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_4,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_5,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_6,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_7,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_8,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_9,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_10,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_11,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_12,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_13,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_14,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_15,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_16,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_17,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_18,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_19,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_20,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_21,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_22,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_23,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_24,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_25,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_26,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_27,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_28,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_29,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_30,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_31,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_32,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_33,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_34,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_35,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_36,Bhekrai Nagar,0,shape_223
223,WEEKDAY,trip_223_37,Bhekrai Nagar,0,shape_223
222,WEEKDAY,trip_222_0,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_0,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_1,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_2,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_3,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_4,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_5,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_6,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_7,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_8,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_9,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_10,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_11,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_12,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_13,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_14,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_15,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_16,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_17,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_18,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_19,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_20,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_21,Talegaon Dhamdhere Bazar,1,shape_222
222,WEEKDAY,trip_222_22,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_1,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_23,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_2,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_24,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_3,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_25,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_4,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_26,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_5,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_27,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_6,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_28,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_7,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_29,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_8,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_30,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_9,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_31,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_10,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_32,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_11,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_33,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_12,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_34,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_13,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_35,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_14,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_36,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_15,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_37,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_16,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_38,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_17,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_39,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_18,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_40,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_19,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_41,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_20,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_42,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_21,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_43,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_22,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_44,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_23,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_45,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_24,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_46,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_25,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_47,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_26,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_48,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_27,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_49,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_28,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_50,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_29,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_51,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_30,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_52,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_31,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_53,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_32,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_54,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_33,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_55,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_34,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_56,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_35,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_57,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_36,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_58,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_37,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_59,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_38,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_60,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_39,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_61,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_40,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_62,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_41,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_63,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_42,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_64,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_43,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_65,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_44,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_66,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_45,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_67,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_46,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_68,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_47,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_69,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_48,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_70,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_49,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_71,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_50,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_72,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_51,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_73,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_52,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_74,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_53,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_54,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_55,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_56,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_57,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_58,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_59,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_60,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_61,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_62,Ma Na Pa Shramik Bhavan,0,shape_221
222,WEEKDAY,trip_222_75,Talegaon Dhamdhere Bazar,1,shape_222
221,WEEKDAY,trip_221_63,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_64,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_65,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_66,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_67,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_68,Ma Na Pa Shramik Bhavan,0,shape_221
221,WEEKDAY,trip_221_69,Ma Na Pa Shramik Bhavan,0,shape_221
242,WEEKDAY,trip_242_0,Dhole Patil Collage,1,shape_242
241,WEEKDAY,trip_241_0,Pune Station Ambedkar Putala,0,shape_241
242,WEEKDAY,trip_242_1,Dhole Patil Collage,1,shape_242
242,WEEKDAY,trip_242_2,Dhole Patil Collage,1,shape_242
242,WEEKDAY,trip_242_3,Dhole Patil Collage,1,shape_242
242,WEEKDAY,trip_242_4,Dhole Patil Collage,1,shape_242
